id,addr:city,amenity,name,name:uk,fixme:name:uk
way/779175944,Radzyń Podlaski,school,Szkoła Podstawowa nr 2,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/329766432,,school,Szkoła Podstawowa nr 2,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/400625226,,school,Szkoła Podstawowa nr 2 im. Adama Mickiewicza,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/461699420,,school,Szkoła Podstawowa Nr 2 im. Armii Krajowej,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/616329711,,school,Szkoła Podstawowa nr 2 im. Bronisława Markiewicza,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/1597823262,Zamość,school,Szkoła Podstawowa nr 2 im. H. Sienkiewicza,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/988093018,,school,Szkoła Podstawowa nr 2 im. Hugona Kołłątaja,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/809629218,Przeworsk,school,Szkoła Podstawowa nr 2 im. Hugona Kołłątaja,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/291773721,,school,Szkoła podstawowa nr 2 im. Jana Kochanowskiego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/443725006,,school,Szkoła Podstawowa nr 2 im. Jana Pawła II w Gorzycach,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/315735436,,school,Szkoła Podstawowa nr 2 im. Komisji Edukacji Narodowej,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/341316284,Puławy,school,Szkoła Podstawowa nr 2 im. Krzysztofa Kamila Baczyńskiego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/222581481,,school,Szkoła Podstawowa nr 2 im. ks. Pawła Komborskiego w Przysietnicy,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/6656925183,,school,Szkoła Podstawowa nr 2 im. Marii Konopnickiej,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/773030864,,school,Szkoła Podstawowa nr 2 im. Marii Konopnickiej w Jodłowej,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/660915351,Opole Lubelskie,school,Szkoła Podstawowa Nr 2 im. Oskara Kolberga,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/277533736,,school,Szkoła Podstawowa nr 2 im. Świętej Kingi,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/373013952,,school,Szkoła podstawowa nr 2 im. Tadeusza Kościuszki,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/404259795,,school,Szkoła Podstawowa Nr 2 im. Tadeusza Kościuszki,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/299765713,,school,Szkoła Podstawowa nr 2 im. Tadeusza Kościuszki w Łęcznej,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/827356354,,school,Szkoła Podstawowa Nr 2 im. Wincentego Witosa w Osobnicy,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/359657807,Dęblin,school,Szkoła Podstawowa nr 2 im. Władysława Broniewskiego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/267027722,Sędziszów Małopolski,school,Szkoła Podstawowa nr 2 im. Władysława Węglowskiego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/350894971,Sędziszów Małopolski,school,Szkoła Podstawowa Nr 2 im. Władysława Węglowskiego w Sędziszowie Małopolskim,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/293553907,Dynów,school,Szkoła Podstawowa nr 2 w Dynowie,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/693637319,,school,Szkoła Podstawowa nr 2 w Jaśle im. Marii Konopnickiej,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/169802065,Dąbrówka,school,Szkoła Podstawowa nr 2 w Kazimierzu Dolnym,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/5075385087,,school,Szkoła Podstawowa Nr 2 w Krasnymstawie,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/8718184163,,school,Szkoła Podstawowa nr 2 w Stobiernej,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/316896462,Radzyń Podlaski,school,Szkoła Podstawowa nr 2. Filia,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/368282234,,school,Szkoła Podstawowa nr 20 im. Jarosława Dąbrowskiego w Lublinie,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
relation/10324149,,school,Szkoła Podstawowa nr 21 im. Królowej Jadwigi w Lublinie,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/229006889,Rzeszów,school,Szkoła podstawowa Nr 21 w Rzeszowie,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/1801053609,Lublin,school,Szkoła Podstawowa nr 22 im. Bolesława Prusa,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/251051808,Rzeszów,school,Szkoła Podstawowa Nr 22 z Oddziałami Integracyjnymi im. Jarosława Iwaszkiewicza,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/1888932287,,school,Szkoła Podstawowa nr 23 im. Olimpijczyków Polskich,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/198615248,,school,Szkoła Podstawowa Nr 24,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/230605649,,school,Szkoła Podstawowa nr 25,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/2123551814,,school,Szkoła Podstawowa Nr 27,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/151622609,,school,Szkoła podstawowa Nr 27 im Marii Montessori w Lublinie,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/151379179,,school,Szkoła Podstawowa nr 27 im. Marii Montessori w Lublinie,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/245542270,Rzeszów,school,Szkoła Podstawowa nr 28,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/774623200,Lublin,school,Szkoła Podstawowa Nr 28 im. Synów Pułku Ziemi Lubelskiej,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/237851300,Rzeszów,school,Szkoła Podstawowa nr 29,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/291469782,,school,Szkoła Podstawowa nr 29 im. Adama Mickiewicza,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/2586827175,Sędziszów Małopolski,school,Szkoła Podstawowa nr 3,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/6925731494,,school,Szkoła Podstawowa nr 3,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/296443192,,school,Szkoła Podstawowa nr 3,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/212502934,,school,Szkoła Podstawowa nr 3,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/1013697952,,school,Szkoła Podstawowa nr 3,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/428162837,,school,Szkoła Podstawowa Nr 3,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/197898634,,school,Szkoła Podstawowa nr 3,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/170975726,Łuków,school,Szkoła Podstawowa nr 3,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/576454691,,school,Szkoła Podstawowa nr 3,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/146217141,,school,Szkoła Podstawowa nr 3 im. Elizy Orzeszkowej,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/7040256592,Włodawa,school,Szkoła Podstawowa nr 3 im. Generała Franciszka Kleeberga,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/437375063,,school,Szkoła Podstawowa nr 3 im. Generała Tadeusza Bora-Komorowskiego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/515191631,,school,Szkoła Podstawowa nr 3 im. Jana Brzechwy,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/200177648,Krosno,school,Szkoła Podstawowa nr 3 im. Marii Konopnickiej,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/769983067,,school,Szkoła Podstawowa nr 3 im. Piotra Firleja w Lubartowie,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/275134174,,school,Szkoła Podstawowa nr 3 im. Tadeusza Kościuszki,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/217741374,,school,Szkoła Podstawowa nr 3 im. Tadeusza Kościuszki,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/217741373,,school,Szkoła Podstawowa nr 3 im. Tadeusza Kościuszki w Świdniku,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/368811680,,school,Szkoła Podstawowa nr 3 im. Wojska Polskiego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/372191783,Chełm,school,Szkoła Podstawowa nr 3 imienia Adama Mickiewicza,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/507263738,,school,Szkoła Podstawowa Nr 3 w Chmielniku,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/984326334,Dęblin,school,Szkoła podstawowa nr 3 w Dęblinie im. Marii Skłodowskiej-Curie,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/239420774,Łańcut,school,Szkoła Podstawowa nr 3 w Łańcucie,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/335086639,,school,Szkoła Podstawowa nr 3 z Oddziałami Integracyjnymi i Sportowymi im. Jana Pawła II w Międzyrzecu Podlaskim,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/584966942,,school,Szkoła Podstawowa nr 30 im. Kazimierza Wielkiego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/205996588,Rzeszów,school,Szkoła Podstawowa nr 31 im. Kazimierza Pułaskiego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/176437717,Lublin,school,Szkoła Podstawowa nr 31 im. Lotników Polskich,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/294097278,,school,Szkoła Podstawowa nr 32 z Oddziałami Integracyjnymi im. Pamięci Majdanka w Lubline,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/288449897,Lublin,school,Szkoła Podstawowa Nr 33 im. 27 Wołyńskiej Dywizji Piechoty Armii Krajowej,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/190286446,Lublin,school,Szkoła Podstawowa nr 34 im. Kornela Makuszyńskiego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/173822947,,school,Szkoła Podstawowa nr 38 im. Henryka Sienkiewicza,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/522181043,,school,Szkoła Podstawowa nr 39 im. Szarych Szeregów w Lublinie,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/9348812141,,school,Szkoła Podstawowa nr 4,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
relation/5120890,,school,Szkoła Podstawowa nr 4,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/177980044,Krosno,school,Szkoła Podstawowa nr 4,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/401201360,Izdebki,school,Szkoła Podstawowa Nr 4,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/333931674,,school,Szkoła Podstawowa nr 4,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/295729054,Tarnobrzeg,school,Szkoła Podstawowa nr 4,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/331930939,,school,Szkoła Podstawowa nr 4,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/197903677,,school,Szkoła Podstawowa nr 4,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/8583006610,,school,Szkoła Podstawowa nr 4 im. Gen. Władysława Sikorskiego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/237639900,,school,Szkoła Podstawowa Nr 4 im. Jana Pawła,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/339740035,,school,Szkoła Podstawowa nr 4 im. Kornela Makuszyńskiego w Kraśniku,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/280732038,,school,Szkoła Podstawowa nr 4 im. ks. Zdzisława Jastrzębiec Peszkowskiego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/607981699,,school,Szkoła Podstawowa nr 4 im. Mikołaja Kopernika,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/146416415,Zamość,school,Szkoła Podstawowa nr 4 im. Stefana Batorego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
node/372190250,Chełm,school,Szkoła Podstawowa Nr 4 imienia Stefana Wyszyńskiego,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
way/739676574,,school,Szkoła Podstawowa nr 4 z Oddziałami Integracyjnymi im. Bronisława Chącińskiego w Łukowie,Початкова школа,poprawić nazwę ukraińską na dokładniejszą
